0.131099 14448
0.141099 24252
0.151099 39216
0.161099 71724
0.171099 86172
0.181099 71208
0.191099 78432
0.201099 59856
0.211099 79464
0.221099 97524
0.231099 71724
0.241099 79980
0.251099 71724
0.261099 98040
0.271099 81528
0.281099 68112
0.291099 102684
0.301099 83076
0.311099 85656
0.321099 86172
0.331099 84624
0.341099 105264
0.351099 67080
0.361099 108876
0.371099 85140
0.381099 91848
0.391099 85140
0.401099 104748
0.411099 89784
0.421099 85656
0.431099 94428
0.441099 105264
0.451099 94428
0.461099 94428
0.471099 98556
0.481099 106296
0.491099 100104
0.501099 101136
0.511099 94944
0.521099 103200
0.531099 104748
0.541099 98556
0.551099 103200
0.561099 106296
0.571099 95460
0.581099 104748
0.591099 106296
0.601099 92880
0.611099 108360
0.621099 95460
0.631099 102684
0.641099 109392
0.651099 91332
0.661099 107844
0.671099 104232
0.681099 94944
0.691099 109392
0.701099 86688
0.711099 108360
0.721099 108360
0.731099 87204
0.741099 109392
0.751099 99588
0.761099 96492
0.771099 107844
0.781099 87204
0.791099 109392
0.801099 104748
0.811099 90816
0.821099 108360
0.831099 101136
0.841099 96492
0.851099 104748
0.861099 100104
0.871099 102168
0.881099 104748
0.891099 102168
0.901099 103716
0.911099 104748
0.921099 102168
0.931099 104748
0.941099 103200
0.951099 104232
0.961099 104748
0.971099 99588
0.981099 104748
0.991099 103200
1.0011 103716
1.0111 106296
1.0211 92880
1.0311 104232
1.0411 102684
1.0511 103200
1.0611 107328
1.0711 92364
1.0811 105264
1.0911 105264
1.1011 101652
1.1111 108876
1.1211 90300
1.1311 105780
1.1411 107328
1.1511 100620
1.1611 108876
1.1711 89784
1.1811 105780
1.1911 109392
1.2011 98040
1.2111 109392
1.2211 100104
1.2311 94944
1.2411 109392
1.2511 98040
1.2611 109392
1.2711 102684
1.2811 92880
1.2911 109392
1.3011 98040
1.3111 108876
1.3211 105264
1.3311 96492
1.3411 109392
1.3511 97008
1.3611 109392
1.3711 104748
1.3811 101136
1.3911 109392
1.4011 98556
1.4111 107328
1.4211 103200
1.4311 102168
1.4411 109392
1.4511 99072
1.4611 108360
1.4711 103200
1.4811 103716
1.4911 108876
1.5011 99588
1.5111 107844
1.5211 104232
1.5311 103200
1.5411 108876
1.5511 99588
1.5611 107328
1.5711 105264
1.5811 100104
1.5911 108876
1.6011 100104
1.6111 107844
1.6211 104748
1.6311 102684
1.6411 108876
1.6511 100104
1.6611 107844
1.6711 103716
1.6811 103716
1.6911 108876
1.7011 100104
1.7111 107844
1.7211 103716
